



9704296	9311274
9704296	9502335
9704296	9606402
9704296	9607354
9704296	9611296
9704296	9611297
9704296	9612258
9606402	9301203
9606402	9301206
9606402	9502274
9606402	9503474
9606402	9505235
9607354	9504304
9607354	9505235
9607354	9606402
9702314	9302247
9702314	9501357
9702314	9501384
9702314	9502366
9702314	9504372
9702314	9511210
9702314	9610453
9803214	9301253
9803214	9702314
9803214	9706487
9506257	9311274
9611297	9211239
9611297	9302217
9611297	9405341
9611297	9409335
9611297	9409371
9611297	9411285
9611297	9504304
9611297	9505235
9611297	9508393
9611297	9602366
9611297	9606210
9611297	9610360
9501265	9210215
9501265	9211304
9501265	9211321
9501265	9212203
9501265	9303284
9501265	9304257
9501265	9406263
9501265	9409335
9712252	9403384
9712252	9512388
9712252	9702315
9712252	9704402
9712252	9707225
9712252	9709328
9712252	9711261
9512380	9207214
9512380	9207222
9512380	9209231
9512380	9211256
9512380	9211260
9512380	9211321
9512380	9211333
9512380	9212203
9512380	9302244
9512380	9303225
9512380	9303270
9512380	9303284
9512380	9304225
9512380	9304257
9512380	9306320
9512380	9307247
9512380	9307318
9512380	9307364
9512380	9308246
9512380	9308262
9512380	9308287
9512380	9308288
9512380	9308349
9512380	9309203
9512380	9309236
9512380	9310212
9512380	9310311
9512380	9310332
9512380	9311243
9512380	9311339
9512380	9311345
9512380	9311357
9512380	9312311
9512380	9312359
9512380	9401204
9512380	9401254
9512380	9402347
9512380	9402363
9512380	9403254
9512380	9403384
9512380	9403407
9512380	9405207
9512380	9405259
9512380	9405346
9512380	9405368
9512380	9406203
9512380	9406239
9512380	9406263
9512380	9407342
9512380	9408213
9512380	9408290
9512380	9408306
9512380	9408382
9512380	9408390
9512380	9408404
9512380	9409287
9512380	9409309
9512380	9409335
9512380	9409371
9512380	9409391
9512380	9409437
9512380	9409440
9512380	9409454
9512380	9410388
9512380	9411229
9512380	9411335
9512380	9412324
9512380	9412375
9512380	9501265
9512380	9501281
9512380	9501389
9512380	9502300
9512380	9502338
9512380	9502363
9512380	9503414
9512380	9503492
9512380	9505397
9512380	9506201
